,expr,index,best_mse_loss,best_scaled_mse_loss
45,((log(6.0) * (log(5.0) + i2)) * -4.0),45,4.197438101982698e-06,9.292197233889963e-09
46,sin(sqrt((square(i2) + 4.0)) + 5.0),46,0.000116500610602,0.0003860791039187
47,((i1 * (i0 * i2)) - square(i1 + -2.0)),47,5.344577789306641,0.0069404295645654
48,(i2 * log(square(((-4.0 * sqrt((square(i1) + 1.0))) + (-1.0 * log(6.0)))) + 1.0)),48,0.0093790488317608,4.302917295717634e-05
49,(log((square(i0) + 2.0)) - (log(5.0) + i2)),49,0.0003667439450509,3.600005220505409e-05
50,(cos(-5.0) * (i1 * i2)),50,0.0015497264685109,0.0002308100374648
51,(log(square((i2 * i1)) + 3.0) * i0),51,0.2324201464653015,0.0022943075746297
52,cos(cos(1.0 + i1) + i2),52,0.003879218827933,0.0078344428911805
53,cos(i0 + cos(i1)),53,0.0095545426011085,0.0189886465668678
54,(i0 + cos(-3.0 + sin(i1))),54,0.0083467913791537,0.0009394027874805
55,(((sin(i2) * i2) / (square(sin(i0)) + 2.0)) - (5.0 - (i1 + i1))),55,0.111088328063488,0.0031846519559621
56,(i0 * log((square(i2) + 1.0))),56,0.0051513281650841,0.0001445125526515
57,(i2 + sin(5.0)),57,5.4030883802624885e-06,5.967671654616424e-07
58,(log((square(i0) + 1.0)) / (-square(((cos(i1) + i1) + (i2 + cos(0.0)))) + -3.0)),58,0.0005480248364619,0.0098371477797627
59,square((-5.0 / 2.0) * i2),59,0.0971777662634849,1.187467023555655e-05
60,((log(1.0) * i2) - i1),60,4.74764692626195e-06,5.5897203310451e-07
61,(i2 + (sin(square(i1) * 1.0) / (-square((i0 * (i1 + i2))) + -2.0))),61,0.0146257858723402,0.0014308902900665
62,(4.0 * (i2 + i1)),62,0.0001380731118842,5.362986144064052e-07
63,((sqrt((square(i0) + 3.0)) * i0) - i2),63,0.0593638159334659,0.000196774417418
64,sin(exp(3.0) + i1),64,0.0001324063196079,0.0002448047453071
65,(i0 * square(i2)),65,3.549856185913086,0.0014968875329941
66,(log(3.0 + -2.0) - i0),66,4.27100212618825e-06,5.011007715438609e-07
67,log(square(((i1 * i2) - i0)) + 2.0),67,0.0141081223264336,0.0057468931190669
68,exp(-square((i1 + square(3.0))) + 3.0),68,0.0007519725477322,0.0004824500938411
69,cos((log((square(i1) + 4.0)) / 2.0) + i0),69,0.0004586612340062,0.0009173591970466
70,exp(-square((i1 - (-2.0 - i2))) + 4.0),70,0.0292076058685779,0.0001351633109152
71,(i0 - -3.0),71,1.748278009472415e-05,2.0788072561117588e-06
72,((i0 * (6.0 + exp(0.0))) * exp(-square((i2 * square(-3.0))) + 4.0)),72,70.24625396728516,0.0030863436404615
73,sin(cos(i1 - i0) / (square(i2) + 1.0)),73,0.0004074511816725,0.0046853977255523
74,(cos(i1 - cos(-1.0)) * sqrt(square(((i0 - i1) - cos(i2))) + 4.0)),74,0.2158827185630798,0.0188153330236673
75,(-3.0 - (i0 * -3.0)),75,5.456196959130466e-06,6.446121147973828e-08
76,(i1 * (i2 - log((square(i0) + 1.0)))),76,0.1155307292938232,0.0011344866361469
77,((exp((-square(i1) + 3.0)) * i0) - (i0 - (-2.0 + i2))),77,0.5962505340576172,0.0011607594788074
78,(i2 - i0),78,3.18147249345202e-05,1.991163571801735e-06
79,((cos(i2) - i1) + (i0 - sin((i0 + i2) - i1))),79,0.0863112732768058,0.0047255214303731
80,((cos(i2) - i2) * i0),80,0.1549332290887832,0.0017237499123439
81,(((i0 * 3.0) * sqrt(square((i1 - sin(i2))) + 4.0)) - i2),81,6.356572151184082,0.0070962929166853
82,((cos(i2) - sin(sin(4.0) + -3.0)) - 2.0),82,0.000577081576921,0.0011853498872369
83,(cos(i0) + i1),83,0.0009364194702357,9.826025780057536e-05
84,(-4.0 + exp((-square(i0) + 4.0))),84,0.0026026789564639,9.053090252564289e-06
85,((i2 * i1) + sin(cos(i1) + (1.0 / (square(i0) + 3.0)))),85,0.041312038898468,0.0005709752440452
86,(i2 - i0),86,4.479136805457529e-06,2.609407943054976e-07
87,((sin(2.0) + sqrt(square(((i2 + i1) + square(i1))) + 2.0)) + ((-4.0 + i0) + square(i2))),87,0.124627336859703,0.0003130973491352
88,(cos((sin(i2) - sin(i1)) - -4.0) + i0),88,0.0139648541808128,0.0014220253797248
89,(cos(i2) + i1),89,0.0017927126027643,0.000176842775545
90,(log(square((4.0 - exp((-square(i0) + 3.0)))) + 1.0) * i1),90,0.7266193628311157,0.0075069083832204
91,((log(square((-5.0 + cos(i2))) + 2.0) * i1) - cos(i2 - (sin(i1) / (square(i0) + 3.0)))),91,0.0762888640165329,0.0006229445571079
92,square(i2 * i1),92,168.56309509277344,0.0037673015613108
93,(((i2 + -6.0) * (-1.0 * exp((-square(i1) + 3.0)))) + (-4.0 - sin(-3.0))),93,1.175013303756714,0.0005323870573192
94,((i1 * i0) + (-1.0 - i2)),94,0.2483829855918884,0.0022328218910843
95,(i2 - sin(i1 - i0)),95,0.0094495052471756,0.0010327162453904
96,((-4.0 * i0) / -3.0),96,1.5739744412712753e-05,9.860841601039283e-07
97,(i1 * (cos(i1) + (i2 + i0))),97,0.1838154196739196,0.001293059438467
98,(sin(i2 - square(exp(2.0) + cos(i1))) + square(i0)),98,0.7996991872787476,0.0030928084161132
99,(i2 - (0.0 + 1.0)),99,7.832525625417475e-06,8.340805379702942e-07
100,(i2 * sqrt(2.0)),100,4.59389866591664e-06,2.431542611702753e-07
101,(i1 * i0),101,0.0572625510394573,0.0006031669327057
102,log(square((-3.0 + i0)) + 1.0),102,0.0001984917180379,0.0001238195400219
103,(sqrt((square(i0) + 2.0)) * -3.0),103,0.000452967826277,1.781285936885979e-05
104,(i2 + ((i0 - i1) + (i1 - square(i0)))),104,0.0071322154253721,4.491099389269948e-05
105,(cos(sin(3.0) / (-square(sqrt((square(i2) + 5.0))) + -4.0)) - (i0 + exp((-square(i0) + 2.0)))),105,0.0001073615130735,7.253011517605046e-06
106,(cos(-3.0) * square((4.0 * i0) * i1)),106,114460.9921875,0.0202001575380563
107,(i0 * square(4.0 * i1)),107,487.9445190429688,0.0011413805186748
108,(i1 * ((i0 + i2) - (i0 / (square(square(i1)) + 3.0)))),108,0.1342310905456543,0.0008613317622803
109,square((i2 / (square(i0) + 2.0)) / (square((i0 * i1)) + 1.0)),109,0.0030630324035882,0.0090288668870925
110,(i2 * i0),110,0.0465491898357868,0.0006211889558471
111,(i2 + (i0 * i1)),111,0.0448009669780731,0.0007292811060324
112,log(square((i1 + i0)) + 2.0),112,0.0001990252058021,0.0001465657696826
113,(((square(i0) + (i0 - -2.0)) * 0.0) + (i1 + square(i2))),113,0.0322521701455116,0.0001646537857595
114,(i2 - exp(-square((i0 + sin(i2))) + 2.0)),114,0.1158355847001075,0.0090156821534037
115,(((cos(cos(i1) - 4.0) + i0) - sin(i1)) + sqrt(square((3.0 / (-square(i2) + -1.0))) + 2.0)),115,0.0063361497595906,0.0005666425568051
116,(6.0 - (-4.0 - i0)),116,2.2082151645008707e-06,2.3762180489939053e-07
117,(sqrt((square(i1) + 1.0)) + i2),117,0.0001604037825018,1.6020509065128863e-05
118,(i2 - square(i1)),118,0.0176904685795307,0.0001036294343066
119,square((i2 / (-square((cos(i0) - i1)) + -2.0)) - (sin(i1) - i0)),119,3.4216737747192383,0.0235344804823398
120,(square(sin(i0 * (square(2.0) + i1)) / 3.0) + ((sqrt((square(i2) + 2.0)) - (i0 * i2)) + sin(i1))),120,0.1106870621442794,0.0012696841731667
121,square(i2 - ((sin(i0) + i1) - (i0 + (sin(2.0) - i1)))),121,22.3054428100586,0.003453989746049
122,((square(-4.0) * 2.0) + (sin(i1) * -2.0)),122,0.0447766110301017,0.0249151606112718
123,(-3.0 + square(i1 / 1.0)),123,0.0059980489313602,4.3971700506517664e-05
124,((cos(i2) * -2.0) - square(i0 - sin(i1))),124,3.227290391921997,0.0238533448427915
125,(i0 + log(square((i2 - (i1 / (-square(i0) + -1.0)))) + 3.0)),125,0.0056892489083111,0.000624845502898
126,square(i0 * i2),126,130.88116455078125,0.0030934168025851
127,(-3.0 - i2),127,7.293146609299583e-06,8.276371659121651e-07
128,(i0 - (square(-3.0) * -6.0)),128,1.4631496014771983e-09,1.5034379297063083e-10
129,log(square((square(-4.0) - (i2 * i0))) + 1.0),129,0.0239226929843425,0.0167855285108089
130,((i1 / -6.0) / 1.0),130,1.6754783871419934e-07,6.223502850843943e-07
131,square(exp(3.0) - (i0 - exp((-square(i2) + 3.0)))),131,366.8786315917969,0.0023645160254091
132,((i0 + (i2 * cos(1.0))) + i1),132,1.2412609066814184e-05,5.279817401060427e-07
133,(6.0 + i0),133,9.411710522044816e-08,9.632369568635113e-09
134,(cos(i2) - log(square((-2.0 * i1)) + 3.0)),134,0.0054011521860957,0.0030544304754585
135,((square(i0) - (sin(i1) * log(1.0))) - i2),135,0.0164477061480283,6.443426536861807e-05
136,exp(-square(((-1.0 * sqrt((square(i0) + 3.0))) * (i1 - -5.0))) + 3.0),136,0.019476480782032,0.0044908816926181
137,((-2.0 - square(i0)) + i1),137,0.0107403900474309,5.540191341424361e-05
138,((i2 - 6.0) * sqrt(1.0)),138,2.4126147764036432e-05,3.183897661074297e-06
139,square((i0 - i1) - (sqrt(3.0) + i2)),139,0.0253516715019941,1.6037047316785902e-05
140,(-2.0 + (2.0 - i0)),140,1.2512443390733097e-05,1.2249149676790694e-06
141,sqrt(square((sqrt(square((exp((-square(i1) + 4.0)) * 3.0)) + 2.0) - (i2 / 5.0))) + 2.0),141,0.8129212856292725,0.0002851118915714
142,((i0 - (1.0 + i2)) * sin(i1)),142,0.1522969156503677,0.0161421336233615
143,(i2 + i0),143,1.830270775826648e-05,1.0605608622427098e-06
144,(i2 - log((square(i0) + 4.0))),144,0.0001125646303989,1.454081848351052e-05
145,exp(-square((exp((-square(i0) + 4.0)) - log(1.0))) + 4.0),145,0.354360818862915,0.0005120870191603
146,((i1 * i0) + (log((square(i2) + 2.0)) - i2)),146,0.1188064515590667,0.0014920902904123
147,(i2 - (sin(i0) + square(i1))),147,0.204775720834732,0.0010818862356245
148,(log(square((-5.0 + (i2 / (square(i1) + 1.0)))) + 1.0) + cos(sin(i0) / (square(((square(i1) * 1.0) + i2)) + 2.0))),148,0.0067179780453443,0.0159981977194547
149,(square(i0) - i2),149,0.0112146763131022,6.502473843283951e-05
150,(i2 * sin(1.0)),150,7.789874871377833e-06,1.1827539765363326e-06
151,((sin(-3.0) + i2) + i1),151,5.624150617222767e-06,2.7713790018424334e-07
152,(-4.0 / (square(i1) + 2.0)),152,1.2661195796681568e-05,3.256611307733692e-05
153,log(square((i0 - i1)) + 4.0),153,0.0001183987769763,0.0001343305193586
154,((i1 + (cos(i2) / (-square(sin(i0)) + -2.0))) + i0),154,0.005828988738358,0.0003153704747091
155,((cos(5.0) + i1) - (-6.0 * (cos(i2) - square(-2.0)))),155,0.1123296916484832,0.0048310225829482
156,square((sin(i2) - i0) + (log(square((cos(i2) - i1)) + 3.0) - -2.0)),156,3.3808908462524414,0.0032898336648941
157,((4.0 - sqrt((square(i2) + 3.0))) + i0),157,0.0001608061575097,1.6343372408300638e-05
158,(square(i2) - -0.0),158,0.0022692072670906,1.2838259863201529e-05
159,(square(i2) - (exp((-square(i1) + 4.0)) + sin(i0))),159,1.0033118724822998,0.0016606000717729
160,(cos(i1) - square(i0)),160,0.1045740991830825,0.0005905902944505
161,(i0 + square(-3.0 - -4.0)),161,2.9699094739044085e-06,3.065048872485932e-07
162,((sin(i0) - i1) + i1),162,4.5843797124689445e-05,9.053232497535646e-05
163,sqrt(square((i1 + (i2 + -0.0))) + 1.0),163,2.5573488528607413e-05,5.120248715684284e-06
164,((sin(-5.0) * sin(i0)) + (i1 / (square(i2) + 1.0))),164,0.0075246226042509,0.0036406349390745
165,((i1 + log(square((i0 + i2)) + 2.0)) / (-square(square(i1)) + -3.0)),165,8.227747457567602e-05,0.0005197796272113
166,square(-3.0 * sqrt(square((i0 / (square(i1) + 2.0))) + 1.0)),166,0.3001858592033386,0.0019588724244385
167,(i1 - i0),167,6.600447704840917e-06,3.812759814536548e-07
168,(((i0 - -5.0) - i0) - (cos(i2) + i1)),168,0.0040313550271093,0.0004640860424842
169,(log((square(i2) + 2.0)) - (i1 - -2.0)),169,0.0003875655238516,3.795566226472147e-05
170,(exp(4.0) + i1),170,1.493853574174864e-07,1.430395446533339e-08
171,(sin(i1) * (i2 + sin(-5.0))),171,0.0305742248892784,0.0068605868145823
172,((square(i0) + i2) - ((cos(-0.0) * i0) * i1)),172,0.1938570886850357,0.0006156605086289
173,cos(square(4.0) - i1),173,0.0001772460527718,0.0003793909272644
174,((-3.0 * 5.0) * (2.0 - i2)),174,7.345401797920206e-08,3.231190315311494e-11
175,(i1 + (cos(i0) * sin((log(5.0) / 1.0) * i2))),175,0.0425869524478912,0.0044979434460401
176,(square(i0) + square(i2 + 3.0)),176,0.1037045270204544,0.000201110902708
177,(i2 - sqrt(square((i1 - (i0 * cos(3.0 / (square(i2) + 3.0))))) + 1.0)),177,0.0029888073913753,0.0002454614732414
178,((i1 / 2.0) * sqrt((square(i0) + 1.0))),178,0.0096651706844568,0.0004263364826329
179,(cos(-4.0 - i1) * (i0 / (3.0 / cos(-1.0 + cos(2.0))))),179,7.863329665269703e-05,0.0060980757698416
180,(i1 - i0),180,1.2281503586564211e-05,8.067106023190718e-07
181,(i2 / (-square(i0) + -2.0)),181,0.0002186152269132,0.0003724625275935
182,(((exp((-square(i0) + 4.0)) - square(4.0)) - i2) * square(i0)),182,13.103422164916992,0.0002403128164587
183,(((i2 / (-square(i1) + -1.0)) / (square(i0) + 2.0)) + i1),183,0.003345395438373,0.0003199311904609
184,((i0 / -1.0) * (cos(i2) + i1)),184,0.6709608435630798,0.0098311984911561
185,(cos(i1) / (square(sin(i2 + i0)) + 2.0)),185,0.0016119435895234,0.0185611862689256
186,square(i2 - i0),186,0.013199670240283,1.8118038497050293e-05
187,((i0 / (-square(sin(i0)) + -3.0)) - (i1 * i2)),187,0.1290172040462494,0.002103179693222
188,((i2 / -1.0) + -1.0),188,7.425200237776153e-06,9.14116071726312e-07
189,square(i2 + i0),189,0.0074513433501124,1.4238106814445928e-05
190,(cos(-1.0 * i2) - 0.0),190,5.88094990234822e-05,0.0001164488421636
191,(cos(-2.0) + cos(i1 + (3.0 + -3.0))),191,0.0012435782700777,0.0023718220181763
192,cos(i0 - i1),192,0.0019463361240923,0.0040987841784954
193,(cos(i1) - square((i0 * i2) / 2.0)),193,22.33018493652344,0.0046228696592152
194,(i0 + square(i1)),194,0.0175926405936479,0.00010859566828
195,cos(i2 - cos(3.0 - -4.0)),195,0.0003189224516972,0.0006290437886491
196,(i1 / (square((sin(i2) + 1.0)) + 2.0)),196,0.0017312071286141,0.0015667292755097
197,(2.0 / (-square((i1 + i2)) + -2.0)),197,2.1941318664175924e-06,2.4600547476438805e-05
198,(i2 * (i0 + cos(i1))),198,1.1357654333114624,0.0108465058729052
199,log(square((i0 - square(i1 / (square(i2) + 2.0)))) + 1.0),199,0.0060988888144493,0.0042088506743311
200,(i1 * -1.0),200,1.579229865456e-05,1.7932871969605912e-06
201,(i2 + (i1 * 6.0)),201,0.000143683864735,4.43070575784077e-07
202,(i0 - (-6.0 * square(4.0))),202,7.828889647498727e-05,9.893779861158691e-06
203,(i2 + i0),203,3.843321678687062e-07,2.4870274728527878e-08
204,cos(sqrt((square(i2) + 1.0)) - i1),204,0.0028877472504973,0.0061528538353741
205,cos(i1 - (sin(cos(3.0) / -1.0) - (exp(-5.0) - i2))),205,0.0022388841025531,0.0044759027659893
206,(i0 + 4.0),206,2.963594852189999e-05,3.122188900306355e-06
207,cos(i1 - i0),207,0.0012170324334874,0.0023167782928794
208,(i0 * (-2.0 * i2)),208,0.3145848512649536,0.0011260014725849
209,(sin(i0) * (sqrt(1.0) * i2)),209,0.0773235633969307,0.0181077979505062
210,(exp(-square((-4.0 / (-square(i2) + -1.0))) + 3.0) * sin(i1)),210,0.6106759905815125,0.0085417302325367
211,cos(sqrt(square((-4.0 / (square(i0) + 2.0))) + 3.0) + cos(i2)),211,0.0008782614604569,0.0024774221237748
212,(i2 * i0),212,0.0291454046964645,0.0003918446891475
213,((i0 - -1.0) / (square((log(square((i2 + i2)) + 2.0) * sqrt(square((i1 + i0)) + 3.0))) + 2.0)),213,3.99444907088764e-05,0.0023605772294104
214,(i1 + i0),214,1.0177120202570222e-05,5.619850185212272e-07
215,square((i0 - 4.0) / (-square(exp(-square((i2 + (i1 * i0))) + 4.0)) + -2.0)),215,0.3246578574180603,0.0078765321522951
216,(i1 * sin(i2)),216,0.0236628744751214,0.0054055461660027
217,square(((i2 - i1) * (1.0 / (square(square(i0)) + 2.0))) + (i2 / 1.0)),217,0.5428208112716675,0.0016528163105249
218,log(square((((sin(i2) / (-square(cos(i1 - i2)) + -2.0)) - sqrt(2.0)) * (i0 - sin(1.0)))) + 2.0),218,0.0044761234894394,0.002998630516231
219,(sin(i2) + i1),219,0.0051816077902913,0.0005126677569933
220,square(-3.0 - i2),220,0.0082997474819421,1.7241964087588713e-05
221,(sqrt(square((sqrt(square((i2 + i1)) + 2.0) * (2.0 / (square(i0) + 1.0)))) + 1.0) + ((i2 * -1.0) + (i1 - i0))),221,0.0401458330452442,0.0012536592548713
222,(log(square((i0 - 4.0)) + 1.0) + 4.0),222,0.0145377116277813,0.0089863566681742
223,((sqrt((square(i1) + 1.0)) - i0) + i2),223,0.0006096521392464,2.6841389626497403e-05
224,(((-2.0 + i0) + sin(i1)) - (i2 + -3.0)),224,0.0047047757543623,0.0002379428624408
225,(log((square(i0) + 2.0)) * sin(i1)),225,0.0051699336618185,0.0022469453979283
226,((i2 * -4.0) * (i1 + sin(-3.0))),226,0.454347014427185,0.0003150189004372
227,(0.0 - i0),227,2.4074644898064435e-05,2.542087258916581e-06
228,(5.0 - (square(i2) * i1)),228,2.6462080478668213,0.0020896429196
229,(6.0 + i2),229,7.488863047910854e-06,8.532106221537106e-07
230,(((-2.0 * i2) * sqrt(1.0)) * exp((-square(i0) + 3.0))),230,1.3538739681243896,0.0005258400924503
231,(i0 - (cos(i2) + 3.0)),231,0.0014846795238554,0.0001448881521355
232,((i2 + i0) - i1),232,3.882166765833972e-06,1.5903100347713917e-07
233,((-1.0 + i1) + ((-1.0 - i0) - -5.0)),233,1.9235096260672435e-05,9.448373248233112e-07
234,(2.0 + square((2.0 + square(i1)) - (i1 - ((i2 * cos(i0)) + 4.0)))),234,5074.8408203125,0.0031567921396344
235,(i0 * cos(-2.0)),235,8.977939955912007e-07,5.959481654826959e-07
236,sqrt(square(((i2 - sin(i0 - -2.0)) + i1)) + 2.0),236,0.0030772569589316,0.0005590131040662
237,(((i1 * 3.0) + i2) + sin(i2 * (1.0 + i0))),237,0.4618060290813446,0.0046542529016733
238,(sqrt((square(i0) + 1.0)) - cos(-3.0 / (square((i1 + square(i2))) + 2.0))),238,0.0015943723265081,0.0005629368824884
239,(-0.0 + (i1 * (i2 * i0))),239,7.281913757324219,0.0064266538247466
240,(i1 - (cos(5.0) - 1.0)),240,1.090267141989898e-05,1.2434308018782758e-06
241,cos(square(-4.0) / (-square(sqrt(square((log(square((2.0 + i1)) + 1.0) + 0.0)) + 1.0)) + -2.0)),241,5.132259684614837e-05,0.0001698695559753
242,(i0 / (-square(i1) + -1.0)),242,0.0004588063748087,0.0002016734651988
243,sqrt(square((square(i0) * (square(-4.0) - i1))) + 2.0),243,6.453110694885254,0.0001944354589795
244,((i0 + i2) - i1),244,1.944192626979202e-05,7.078523367454181e-07
245,((i1 - i0) - (i2 * i0)),245,0.038969337940216,0.0005478388629853
246,((i2 - (i0 - i1)) * i2),246,0.1608941555023193,0.0005545821622945
247,(i2 + (-6.0 - (cos(i2) * i0))),247,0.1223507300019264,0.0097398776561021
248,(i1 - i2),248,3.6436671507544816e-05,2.4462394776492147e-06
249,((i2 / (square(cos(i0)) + 2.0)) + cos(i1)),249,0.0522653646767139,0.0234215799719095
250,(1.0 - log((square(i1) + 1.0))),250,2.7699330530595034e-05,2.4593518901383504e-05
251,((i1 + i2) + sqrt((square(i0) + 1.0))),251,0.0002587885246612,1.0827194273588248e-05
252,(i2 - exp(-square((-5.0 * (i0 + i1))) + 2.0)),252,0.000698966847267,6.829058838775381e-05
253,((i0 + i2) + (sqrt((square(i1) + 1.0)) - (4.0 - log((square(i0) + 3.0))))),253,0.0023744255304336,0.0001143106928793
254,((cos(2.0) + i0) + (4.0 + sqrt(2.0))),254,5.287552994559519e-05,5.850733941770159e-06
255,(-2.0 + i2),255,1.674967643339187e-05,2.0117777239647694e-06
256,(square(-2.0 - (i2 - square(i1))) - -1.0),256,404.8902587890625,0.0003557729942258
257,(i0 * ((i1 - i2) + sin(-6.0))),257,0.117232896387577,0.0008153934031724
258,((square(-2.0) + sin(i2)) / (-square(i1) + -1.0)),258,0.0008026523282751,0.0004547550342977
259,(0.0 - i2),259,5.141572728462052e-06,6.074696443647554e-07
260,(exp(-square((i1 / (square((cos(5.0) - sqrt((square(i2) + 2.0)))) + 2.0))) + 1.0) / (-square((i0 * i2)) + -3.0)),260,0.000248996191658,0.0033228886313736
261,((i1 - cos(-6.0)) * cos(-3.0)),261,5.485703695740085e-06,6.317397378552414e-07
262,(i1 * sqrt((square(i2) + 1.0))),262,0.0323049686849117,0.0003192461153957
263,((sin(i0) - i1) * ((i1 + log((square(i2) + 2.0))) / 2.0)),263,0.3337761759757995,0.009808549657464
264,((-3.0 - 2.0) + ((i1 - 0.0) * i0)),264,0.0740025788545608,0.0008099588449113
265,(i0 - i1),265,1.848902684287168e-05,9.323022140961256e-07
266,(((cos(-0.0) - i1) + 2.0) + (-0.0 + square(-4.0))),266,1.085484109353274e-05,1.2587072433234423e-06
267,(i2 * ((sin(i2) - -4.0) + (6.0 - 5.0))),267,0.0414716452360153,0.000205890086363
268,((i0 - i2) - i1),268,2.160708390874788e-05,8.968856946012238e-07
269,(sqrt(square((i0 + 6.0)) + 2.0) * i1),269,0.1681532710790634,0.0003744963905774
270,((square(-5.0) * i1) * ((i0 - exp(2.0)) / (-square(i2) + -1.0))),270,265.0678100585937,0.0041415398009121
271,((i1 - 4.0) * (exp((-square(i0) + 3.0)) / 4.0)),271,0.0201043747365474,0.0003171699936501
272,(i2 + (cos(i0 * i1) - 2.0)),272,0.1756723672151565,0.0187376551330089
273,(log(2.0) - exp((-square(i2) + 4.0))),273,0.0071486323140561,2.203089570684824e-05
274,(i2 - ((i1 + i1) - square(-0.0))),274,1.0245604244119022e-05,2.2356690010383323e-07
275,(i2 + ((0.0 + i0) * i1)),275,0.0865294337272644,0.0011439293157309
276,(i0 + square(4.0)),276,1.940582308179728e-07,2.0652912269270022e-08
277,((-4.0 * (i2 * log(square(((3.0 + 5.0) * i1)) + 1.0))) + 0.0),277,1.97084641456604,0.0004629282047972
278,(i1 * (cos(i1) + i0)),278,0.1453345417976379,0.0019746338948607
279,(i2 + (i0 * i1)),279,0.0855265334248542,0.0007857215823605
280,((i0 - i2) + cos(3.0)),280,9.433382729184814e-06,6.239997105694783e-07
281,(3.0 * square(square(i1) / (-square(i2) + -1.0))),281,7935.90185546875,0.0089667402207851
282,((-3.0 - i0) - (i2 + i1)),282,0.0001599363749846,5.888848590984708e-06
